abandon,"vt.放弃,遗弃;n.放任,狂热"
holy,"adj.神圣的,圣洁的n.神圣的东西"
honeymoon,n.蜜月vi.度蜜月v.度蜜月
honor,"n.尊敬,敬意,荣誉,光荣vt.尊敬,给以荣誉"
honour,"n.尊敬,敬意,荣誉,光荣vt.尊敬,给以荣誉"
honorable,"adj.可敬的,荣誉的,光荣的"
honourable,"adj.可敬的,荣誉的,光荣的"
hook,"n.钩,吊钩v.钩住,沉迷,上瘾"
horizon,"n.地平线n.地平(线),(知识,思想等的)范围,视野"
horizontal,"adj.地平线的,水平的"
horn,"n.(牛、羊等的)角,喇叭,触角v.装角"
horrible,"adj.可怕的,恐怖的,讨厌的"
horror,"n.惊骇,恐怖,惨事,极端厌恶"
horsepower,n.马力
host,"n.主机,主人,旅馆招待vt.当主人招待"
hostile,"adj.敌对的,敌方的n.敌对"
hot dog,
hourly,"adj.每小时的,每小时一次的,时时的adv.每小时一次,随时"
household,"n.一家人,家庭,家族,王室adj.家庭的,家族的,家属的,普通的,平常的"
housewife,"n.主妇,家庭主妇,针线盒"
housing,"n.供给住宅,住宅群,机架,住房供给"
human,"n.人,人类adj.人的,人类的,人性的,有同情心的"
human being,
humanity,"n.人性,人类,博爱,仁慈"
humankind,n.人类
humble,"adj.卑下的,微贱的,谦逊的,粗陋的vt.使...卑下,挫,贬抑"
humorous,"adj.富幽默感的,滑稽的,诙谐的,想入非非的,异想天开的"
humor,"n.幽默,心情,诙谐vt.迎合,牵就,顺应"
humour,"n.幽默,诙谐"
hunt,"v.打猎,猎取,搜索,搜寻,猎获n.打猎,猎取,搜索,搜寻,狩猎"
hut,"n.小屋,棚屋"
hydrogen,n.氢
iceberg,"n.冰山,冷冰冰的人"
ice cream,
ideal,"n.理想adj.理想的,完美的,想象的,观念的,唯心论的"
identical,"adj.同一的,同样的"
identification, /n.身份证
identify,"vt.识别,鉴别,把...和...看成一样v.确定"
identity,"n.同一性,身份,一致,特性,恒等式"
idiom,"n.成语,方言,土语,习惯用语"
idle,"adj.空闲的,懒惰的,停顿的,无用的,无价值的vi.不做事,游手好闲,(机器)空转,虚度,闲散,不作事,游手好闲,浪费vt.虚度,使空闲,使空转"
ignorance,"n.无知,不知"
ignorant,adj.无知的
ignore,"vt.不理睬,忽视,[律](因证据不足而)驳回诉讼"
illegal,"adj.违法的,不合规定的"
illusion,n.幻想
illustrate,"vt.举例说明,图解,加插图于,阐明vi.举例"
illustration,"n.说明,例证,例子,图表,插图 插图,图解"
image,"n.图象,肖像,偶像,形象化的比喻,极为相象,映像,典型vt.想象,作...的像,反映,象征"
imaginary,"adj.假想的,想象的,虚构的"
imagination,"n.想象,空想,想象的事物,想象力,听觉"
imagine,"vt.想象,设想"
imitate,"vt.模仿,仿效,仿制,仿造v.模仿"
immediate,"adj.直接的,紧接的,紧靠的,立即的,知觉的"
immediately,"adv.立即,马上,直接地"
immense,"adj.极广大的,无边的,<口>非常好的"
immigrant,"adj.(从外国)移来的,移民的,移居的n.移民,侨民"
immune,adj.免疫的
impact,"n.碰撞,冲击,冲突,影响,效果vt.挤入,撞击,压紧,对...发生影响"
impatient,"adj.不耐烦的,急躁的,不耐心的"
imperial,adj.皇帝的
implement,"n.[常pl.] 工具,器具vt.贯彻,实现v.执行"
implication,"n.牵连,含意,暗示"
implicit,"adj.暗示的,盲从的,含蓄的,固有的,不怀疑的,绝对的"
imply,"vt.暗示,意味"
import,"n.进口货(常用复数),进口,输入,意思,重要性vt.输入,进口,含...的意思,重要,引入vi.有关系,有重要性"
importance,"n.重要(性),重大,价值,傲慢"
impose,"vt.征税,强加,以...欺骗vi.利用,欺骗,施影响"
impossible,"adj.不可能的,不会发生的,难以忍受的"
impress,"vt.印,盖印,留下印象"
impression,"n.印象,感想,盖印,压痕"
impressive,"adj.给人深刻印象的,感人的"
improve,"v.改善,改进"
improvement,"n.改进,进步"
impulse,"n.推动,刺激,冲动,推动力vt.推动"
inadequate,"adj.不充分的,不适当的"
inch,n.英寸(=1/12英尺)
incidence,"n.落下的方式,影响范围,[物理]入射"
incident,"n.事件,事变adj.附带的,易于发生的"
incline,"n.倾斜,斜坡,斜面vt.使倾向于,使倾斜vi.倾向,倾斜"
income,"n.收入,收益,进款,所得"
incomplete,"adj.不完全的,不完善的"
increase,"n.增加,增大,增长vt.增加,加大vi.增加,繁殖"
increasingly,"adv.日益,愈加"
incredible,adj.<口>难以置信的
indeed,
independence,"n.独立,自主"
independent,"n.中立派,无党派者adj.独立自主的,不受约束的"
index,"n.索引,[数学]指数,指标,(刻度盘上)指针vt.编入索引中,指出vi.做索引"
indicate,"vt.指出,显示,象征,预示,需要,简要地说明"
indication,"n.指出,指示,迹象,暗示"
indifferent,adj.无关紧要的
indirect,"adj.间接的,迂回的"
indispensable,"n.不可缺少之物adj.不可缺少的,绝对必要的"
individual,"n.个人,个体adj.个别的,单独的,个人的"
indoor,"adj.户内的,室内的"
induce,"vt.劝诱,促使,导致,引起,感应"
industrial,"adj.工业的,产业的,实业的,从事工业的n.工业工人,[商]工业股票"
industrialize,vt.使工业化vi.工业化
industrialise,v.<主英>=industrialize
industry,"n.工业,产业,行业,勤奋"
inevitable,"adj.不可避免的,必然的"
infant,"n.婴儿,幼儿adj.婴儿的,幼稚的"
infect,"vt.[医] 传染,感染"
infection,"n.[医] 传染,传染病,影响,感染"
infer,v.推断
inference,n.推论
inferior,"adj.下等的,下级的,差的,次的,自卑的,劣等的"
infinite,"n.无限的东西(如空间、时间),[数]无穷大adj.无穷的,无限的,无数的,极大的"
inflation,"n.胀大,夸张,通货膨胀,(物价)暴涨"
influence,"n.影响,感化,势力,有影响的人(或事),(电磁)感应vt.影响,改变"
influential,"adj.有影响的,有势力的"
inform,"v.(～ of/about) 通知,告诉,获悉,告知"
information,"n.通知,报告,消息,情报,知识,见闻,资料,起诉 信息"
ingredient,"n.成分,因素"
inhabitant,"n.居民,居住者"
inherent,"adj.固有的,内在的,与生俱来的"
inherit,"vt.继承,遗传而得"
initial,"adj.最初的,词首的,初始的n.词首大写字母"
initiative,n.主动
injection,"n.注射,注射剂,(毛细血管等的)充血,(人造卫星,宇宙飞船等的)射入轨道"
injure,"vt.损害,伤害v.伤害"
injury,"n.伤害,侮辱"
inner,"adj.内部的,里面的,内心的n.内部"
innocence,n.清白
innocent,"adj.(～ of) 清白的,无罪的,天真的,无知的"
input,n.输入v.输入
inquire,"v.询问,问明,查究"
inquiry,"n.质询,调查"
insane,"adj.患精神病的,精神病患者的,极愚蠢的"
insect,"n.昆虫,卑鄙的人adj..虫的,虫子一样的,对付虫子的"
insert,"vt.插入,嵌入n.插入物"
inside,"n.里面,内部,内脏,内情adj.内部的,秘密的,于室内工作的adv.在里面 prep.在...之内"
insider,"n.内部的人,会员,知道内情的人,权威人士"
insight,"n.洞察力,见识"
insist,"v.坚持,强调"
inspect,"vt.检查,视察v.检查"
inspiration,n.灵感
inspire,"vt.吸(气),鼓舞,感动,激发,启示,使生灵感,产生vi.吸入,赋予灵感"
instal,
install,"vt.安装,安置,使就职"
installation,"n.[计]安装,装置,就职"
instance,"n.实例,建议,要求,情况,场合vt.举...为例,获得例证"
instant,"adj.立即的,直接的,紧迫的,刻不容缓的,(食品)速溶的,方便的,即时的"
instead,"adv.代替,改为,抵作,更换"
instinct,n.本能
institute,"n.学会,学院,协会vt.创立,开始,制定,开始(调查),提起(诉讼)"
institution,"n.公共机构,协会,制度"
instruct,"vt.教,教导,命令,指示,通知"
instruction,"n.指示,用法说明(书),教育,指导,指令"
instrument,"n.工具,手段,器械,器具,手段"
insult,"n.侮辱,凌辱vt.侮辱,凌辱"
insurance,"n.保险,保险单,保险业,保险费"
insure,vt.给...保险v.确保
intact,"adj.完整无缺的,尚未被人碰过的,(女子)保持童贞的,(家畜)未经阉割的"
integrate,"vt.使成整体,使一体化,求...的积分v.结合"
integrity,"n.正直,诚实,完整,完全,完整性"
intellectual,"adj.智力的,有智力的,显示智力的n.知识分子"
intelligence,"n.智力,聪明,智能"
intelligent,"adj.聪明的,伶俐的,有才智的,[计]智能的"
intend,"vt.想要,打算,意指,意谓"
intense,"adj.强烈的,剧烈的,热切的,热情的,激烈的"
intensify,vt.加强vi.强化
intensity,"n.强烈,剧烈,强度 亮度"
intensive,"adj.强烈的,精深的,透彻的,[语法]加强语气的n.加强器"
intention,"n.意图,目的"
interact,"vi.互相作用,互相影响"
interaction,"n.交互作用,交感"
interfere,"vi.干涉,干预,妨碍,打扰"
interference,"n.冲突,干涉"
interior,"adj.内部的,内的n.内部"
intermediate,adj.中间的n.媒介
internal,"adj.内在的,国内的"
international,"adj.国际的,世界的n.国际性组织,国际比赛"
Internet,
interpret,"v.解释,说明,口译,通译,认为是...的意思"
interpretation,"n.解释,阐明,口译,通译"
interrupt,"vt.打断(正在说话或动作的人),中断,妨碍,插嘴vi.打断(别人的讲话或行动)n.(发给电脑的)中断信号"
interval,"n.间隔,距离,幕间休息n.时间间隔"
interview,"vt.接见,会见n.接见,会见"
intimate,"adj.亲密的,隐私的vt.宣布,明白表示n.熟友"
intimidate,v.胁迫
introduce,"vt.介绍,传入,引进,提出"
introduction,"n.介绍,传入,初步,导言,绪论,入门"
invade,"vt.侵略,侵袭,拥挤"
invasion,n.入侵
invent,"vt.发明,创造v.发明"
invention,"n.发明,创造"
invest,"v.投(资),购买(有用之物)～,授予,投资"
investigate,"v.调查,研究"
investment,"n.投资,可获利的东西"
invisible,"adj.看不见的,无形的"
invitation,"n.邀请,招待"
invite,"vt.邀请,引起n.邀请"
involve,"vt.包括,笼罩,潜心于,使陷于"
involved,"adj.棘手的,有关的"
inward,"adv.向内,在内adj.向内的,内在的"
iron,"n.铁,熨斗,坚强,烙铁,镣铐vt.烫平,熨,用铁装备vi.烫衣服"
irrigate,"vt.灌溉,修水利,冲洗伤口,使潮湿vi.进行灌溉"
irrigation,"n.灌溉,冲洗"
irritate,"vt.激怒,使急躁v.刺激"
isolate,"vt.使隔离,使孤立,使绝缘,离析n.隔离种群"
issue,"n.出版,发行,(报刊等)期、号,论点,问题,结果,(水,血等的)流出vi.发行,流出,造成...结果,进行辩护,传下vt.使流出,放出,发行(钞票等),发布(命令),出版(书等)发给 [律]子女,后嗣"
italic,"adj.[印]斜体的n.<总称>印欧语系,意大利语族,斜体字,斜体"
item,"n.(可分类或列举的)项目,条款,(消息、情报等的)一则,一条"
jam,"n.果酱,拥挤,堵塞,困境vt.挤进,使塞满,混杂,压碎,使堵塞vi.堵塞,轧住,拥挤"
jar,"n.震动,刺耳声,震惊,争吵,罐,广口瓶vi.震惊,冲突,发刺耳声,不一致vt.震动,刺激"
jealous,"adj.妒忌的,猜疑的,警惕的,嫉妒的"
jet,"n.喷射,黑玉v.喷射adj.黑玉色的,墨黑的 喷气机"
jet lag,
jewel,n.宝石
joint,"n.接缝,接合处,接合点,关节,(牛、羊等的腿)大块肉adj.共同的,联合的,连接的,合办的vt.连接,接合,使有接头vi.贴合,生节"
journal,"n.定期刊物,杂志,航海日记,分类账"
journalism,"n.新闻业,报章杂志"
journalist,"n.新闻记者,从事新闻杂志业的人"
judge,
judgment,n.判断
judgement,"n.审判,判决,判断力,意见,看法,评价"
juicy,"adj.多汁的,潮湿的,有趣的,报酬多的"
jump,"n.跳跃,上涨,惊跳vt.跳跃,跃过,突升,使跳跃vi.跳跃,暴涨"
jungle,"n.丛林,生死关头"
junior,"n.年少者,晚辈,下级,(年龄、职位等)较低者,大学三年级学生adj.年少的,下级的,后进的"
jury,"n.[律] 陪审团,评判委员会,陪审员adj.[海]临时应急的"
justice,"n.正义,正当,公平,正确,司法,审判,欣赏"
justification,"n.认为有理,认为正当,理由,辩护,释罪"
justify,v.证明...是正当的
keen,"adj.锋利的,敏锐的,敏捷的,热心的,渴望的"
kettle,"n.壶,罐,釜,鼓"
keyboard,n.[计] 键盘
kick,v.踢n.踢
killer,"n.杀手,凶手,杀人魔"
kind,"n.种类,性质adj.仁慈的,和蔼的,亲切的,友爱的"
kindergarten,"n.幼儿园adj.幼儿园的,初级的,启蒙阶段的"
kindness,"n.仁慈,亲切,好意,善意"
kingdom,"n.王国,[宗]天国,上帝的统治,领域"
kit,"n.成套工具,用具包,工具箱,成套用具"
kneel,vi.跪下
knit,"v.编织,密接,结合"
knock,"v.敲,敲打,敲击,(使)碰撞n.敲,击,敲打"
knot,"n.(绳等的)结,(树的)节,节(船速,＝哩／小时)v.打结"
knowledge,"n.知识,学问,认识,知道,<古>学科"
knowledgeable,"adj.知识渊博的,有见识的"
label,"n.标签,签条,商标,标志vt.贴标签于,指...为,分类,标注 [计] 加上或修改磁盘的标签"
labor,"n.劳动,努力,工作,劳工,分娩,阵痛vi.劳动,努力争取(for),苦干vt.详细分析,麻烦"
labour,"n.劳动,劳力,劳工,努力,分娩,工作v.劳动,苦干,费力地前进,分娩,工作,悉心完成adj.支持工党的,与工党有关的"
laboratory,n.实验室
lack,"n.缺乏,短缺的东西vt.缺乏,没有,需要vi.缺乏,没有"
lag,"n.落后,囚犯,迟延,桶板,防护套adj.最后的vi.缓缓而行,滞后vt.落后于,押往监狱,加上外套"
lamb,"n.小羊,羔羊v.生小羊"
landlord,"n.房东,地主,(旅馆等的)老板"
landscape,"n.风景,山水画,地形,前景v.美化"
lane,"n.(乡间)小路,巷,里弄,狭窄的通道,航线"
lap,"n.(坐时的)大腿前部,膝盖,舔声,(水)溅泼声,重叠的部分,(跑道的)一圈,衣兜,下摆vi.重叠,围住,轻拍,舔vt.包围,抱...在膝上,使重叠,舔食,泼溅,拍打"
laptop,膝上型电脑
largely,"adv.主要地,大量地,很大程度上"
laser,"n.激光;Light amplification by stimulated emission of radiation,激光器,应用量子效应产生相干光束的设备。"
last,"adj.最后的,临终的,末尾的,最近的,结论性的vi.持续,支持,维持vt.使维持,楦adv.最后,后来n.最后,末尾,临终,鞋楦头"
lately,"adv.近来,最近"
Latin,
latter,"adj.后面的,(两者中)后者的,较后的,近来的"
laughable,"adj.可笑的,有趣的"
laughter,"n.笑,笑声"
launch,"n.下水,汽艇,发射,发行,投放市场vt.使(船)下水,掷(标枪等),发射(导弹、火箭等),开办,发动,发起vi.起飞,下水,投入,开始"
laundry,"n.洗衣店,要洗的衣服,洗熨"
lavatory,"n.厕所,<主英>抽水马桶,<美>洗脸盆,浴室"
lawn,"n.草地,草坪,(均匀生长于固体培养基的)菌苔"
lay,"vt.放置,铺设,产(卵)提出,平息,布置vi.下蛋,打赌n.位置,层面,形势,短叙事诗adj.世俗的,外行的 vbl.lie的过去式"
layer,"n.层,阶层"
layout,"n.规划,设计,(书刊等)编排,版面,配线,企划,设计图案,(工厂等的)布局图 版面设计"
lead,"vt.领导,引导,致使vi.领导,(道路等)通向,导致,用水砣测深n.领导,领先,导线,铅,(自船上测海水深度的)铅陲,石墨,铅笔芯"
leadership,"n.领导能力,领导阶层"
leading,"adj.领导的,第一位的,最主要的"
league,"n.同盟,联盟,盟约,联合会,社团v.组联盟,(使)加盟"
leak,"n.漏洞,漏出,漏出物,泄漏,<俚>撒尿vi.漏,泄漏vt.使渗漏"
lean,"n.倾斜,倾斜度,倚靠,倾向adj.瘦的,贫乏的,歉收的vi.倚靠,倾斜,依赖,倾向,偏向vt.使倾斜"
leap,"v.跳,跳越,跳跃n.跳跃,飞跃"
learned,"adj.有学问的,学术上的"
learning,"n.知识,学问,学习,学"
lease,"n.租借,租约,租赁物,租期,延续的一段时间vt.出租,租出,租得"
leather,"n.皮革,皮革制品"
lecture,"n.演讲,讲稿,谴责,教训vt.演讲,训诫,说教vi.讲演"
left-handed,
left-wing,
legal,"adj.法律的,法定的,合法"
legislation,"n.立法,法律的制定(或通过)"
leisure,"n.空闲,闲暇,悠闲,安逸"
lemon,n.柠檬adj.柠檬色的
length,"n.长度,长,时间的长短,[语]音长"
lengthy,"adj.(演说、文章等)冗长的,过分的"
lens,"n.透镜,镜头"
lest," conj.唯恐,以免,免得,(用于fear,be afraid之后,等于that)"
letter-box,
liable,"adj.有责任的,有义务的,易...的,有...倾向的,负有责任的,很有可能的"
liberal,"n.自由主义者,(尤指英国、加拿大等国的)adj.慷慨的,不拘泥的,宽大的,自由主义的"
liberate,"v.解放,释放"
liberty,"n.自由,特权,随意,冒失,冒昧,失礼"
lick,"n.舔,少许,打vt.舔,卷过,鞭打,克服,征服vi.轻轻拍打"
lid,"n.盖子,<美口>限制,眼睑vt.给...盖盖子"
lightning,"n.闪电 (""闪电"") 英国第一种超音速喷气式战斗机,英60年代的主力机种。"
likely,"adj.很可能的,合适的,可靠的,有希望的adv.或许,很可能"
likewise,"adv.同样地,照样地,又,也n.同样地"
limb,"n.肢,翼,分支"
limit,"n.界限,限度,限制vt.限制,限定"
limitation,"n.限制,局限性"
limited,"adj.有限的,狭窄的,缺乏创见的n.高级快车"
limp,"adj.柔软的,易曲的vi.跛行"
line,"n.绳,索,线路,航线,诗句vt.排成一行,顺...排列,划线于,使有线条,使起皱纹vi.排队"
link,"n.链环,连结物,火把,链接vt.连结,联合,挽vi.连接起来"
liquid,"n.液体,流体,流音adj.液体的,清澈的,透明的,明亮的,流动的,易变的,(财务)易变卖的"
liquor,"n.液体,汁,酒精饮料,[药]溶液vt.浸水vi.喝酒"
liter,n.公升
litre,n.(=liter)升(容量单位)
literacy,"n.有文化,有教养,有读写能力"
literally,"adv.照字面意义,逐字地"
literary,"adj.文学(上)的,从事写作的,文艺的,精通文学的,书本的"
literature,"n.文学(作品),文艺,著作,文献"
live,"adj.活的,生动的,精力充沛的,实况转播的,点燃的vi.活着,生活,居住,流在人们记忆中vt.过着,度过,经历adv.以实况地"
lively,"adj.活泼的,活跃的,栩栩如生的,真实的"
liver,"n.居住者,生活优裕的人,肝脏"
load,"n.负荷,重担,装载量,工作量,负载,加载vt.装载,装填,使担负vi.装货,装弹药,装料"
loaf,"n.一条面包,块,游荡v.游荡,虚度光阴"
loan,"n.(借出的)贷款,借出v.借,借给"
lobby,"n.大厅,休息室,<美>游说议员者vi.游说议员,经常出入休息室vt.对(议员)进行疏通"
local,"adj.地方的,当地的,局部的,乡土的n.当地居民,本地新闻,慢车,局部"
locate,"vt.查找...的地点,使...坐落于,位于v.定位,位于"
location,"n.位置,场所,特定区域,<美>[电影]外景拍摄场地"
lock,"n.锁v.锁,锁上,锁住 /n.锁定/解锁"
lodge,"n.门房,(猎人住的)山林小屋,(游览区的)旅馆,(地方社团的)集会处vi.临时住宿,寄宿(某人家)vt.容纳,寄存,把...射入,存放,(向有关当局)提出(声明)"
log,"n.航行日志,原木,园形木材,园木v.把...记入航行日志,伐木,把...锯成段"
logical,"adj.合乎逻辑的,合理的"
