abandon,"vt.放弃,遗弃;n.放任,狂热"
greet,"vt.问候,向...致意,获悉(消息),映入眼帘"
greeting,"n.祝贺,问候"
grey,"adj.灰色的,灰白的n.灰色"
grill,"n.烤架,铁格子,烤肉v.烧,烤,严加盘问"
grocer,"n.食品商,杂货店"
grocery,"n.<美>食品杂货店,(pl.)食品,杂货"
ground,"n.地面,土地,战场,场所,范围adj.土地的,地面上的vt.把...放在地上,使搁浅,打基础vi.具有基础,着陆,搁浅 vbl.grind的过去式"
group,"n.团体,组,团,群,批,[地]界,[化]基v.聚合,成群"
grow,"vi.生长,成长,渐渐变得,增长,增高vt.种植,栽培,培育"
growth,"n.生长,种植,栽培,发育,等比级数"
guarantee,"n.保证,保证书,担保,抵押品vt.保证,担保"
guard,"n.守卫,警戒,护卫队,防护装置vt.保卫,看守,当心vi.防止,警惕,警卫"
guess,"vt.猜测,推测,猜中,猜对,想,认为vi.猜,推测n.猜测,推测"
guest,"n.客人,来宾,旅客vt.招待,款待vi.作客,寄宿"
guidance,"n.指导,领导"
guide,"n.领路人,导游者,向导,引导者,指南vt.指导,支配,管理,带领,操纵vi.任向导"
guilty,"adj.犯罪的,有罪的,心虚的"
guitar,"n.吉他,六弦琴vi.弹吉他"
gun,"n.炮,枪,<美>手枪,油门vi.用枪射击,用枪打猎,加大油门快速前进vt.向...开枪,开大(引擎、汽车)的油门"
gym," gymnasium 体育;n.体育馆,体操"
gymnastics,"n.体操,体育"
habit,"n.习惯,习性"
hair,"n.头发,毛发,毛状物,绒毛,些微"
haircut,"n.理发,剪发的方式"
half,"n.一半,半时,(球赛)半场,半学年adj.一半的,不完全的,半途的adv.一半地,部分地,相当的"
hall,"n.会堂,礼堂,大厅,走廊,门厅"
ham,"n.火腿,大腿的后部,大腿及臀部,笨拙的演员adj.过火的,做作的v.演得过火"
hamburger,"n.<美> 碎牛肉,牛肉饼,汉堡包"
hammer,"n.铁锤,槌,锤子v.锤击,锤打"
handbag,n.手提包
handful,"n.一把,少数"
handkerchief,n.手帕
handle,"n.柄,把手,把柄,口实,手感vt.触摸,运用,买卖,处理,操作vi.搬运,易于操纵n.[计]句柄"
handsome,"adj.英俊的,大方的,慷慨的,美观的,堂皇的"
handwriting,"n.笔迹,书写体,书法,笔势"
handy,"adj.手边的,就近的,唾手可得的,便利的,敏捷的,容易取得的"
hang,"n.悬挂的方式,(动作的)暂停,中止vt.悬挂,附着,装饰,绞死,踌躇,使悬而未决,垂下vi.悬着,垂下,被绞死,悬而不决"
happen,"vi.发生,碰巧,偶然v.发生,恰巧,偶然发现"
happiness,
happy,"adj.快乐的,幸福的,陶醉于...的,恰当的"
harbor,n.海港
hard,"adj.硬的,坚固的,(问题,工作等)困难的,艰苦的,猛烈的,确实的adv.努力地,辛苦地,坚硬地,牢固地,接近地,猛烈地"
hardly,"adv.刚刚,几乎不,仅,严厉的,艰辛的"
hardship,"n.困苦,艰难,辛苦"
hardworking,"adj.苦干的,不辞辛劳的"
harm,"vt.伤害,损害n.伤害,损害"
harmful,"adj.有害的,伤害的"
harmony,"n.协调,融洽"
harvest,"n.收获,收成,结果,成果v.收获,收割"
hat,n.帽子vt.戴帽子
hatch,"n.孵化,舱口,舱口盖,(门、墙壁、地板上的)开口vt.孵,孵出,策划,图谋vi.孵化"
hate,"vt.憎恨,恨,不愿,不喜欢n.憎恶,憎恨v.憎恨,讨厌,不愿"
have,"vt.有,持有,拿,从事(某事) aux.已经"
head,"n.头,头脑,领袖,(队伍,名单等)最前的部分,人,顶点vt.作为...的首领,朝向,前进,用头顶vi.成头状物,出发adj.头的,主要的"
headache,"n.头痛,令人头痛之事"
headline,n.大字标题
headmaster,"n.英国中小学校长,男舍监"
headmistress,n.女校长
health,"n.健康,健康状态,兴旺,为健康干杯"
healthy,"adj.健康的,健壮的,有益于健康的"
hear,"vt.听到,听说,听取,审理,允许vi.听见,听到"
hearing,"n.听力,听觉,听取意见,听讼v.倾听"
heart,"n.心,心脏,中心,心地,心情,精神,宝贝儿,感情vt.把...放在中心"
heat,
heaven,"n.天,天空,天堂"
heavy,"adj.重的,繁重的,巨大的,沉重的,阴沉的adv.沉重地,笨重地,大量地n.重物,严肃角色"
heel,"n.脚后跟,踵,跟部"
height,"n.高度,海拔,高地(常用复数),顶点"
helicopter,"n.直升(飞)机,直升机"
helmet,"n.头盔,钢盔"
help,"n.帮忙,补救办法,助手,治疗,<美>佣工vt.帮助,助长,接济,治疗,款待vi.有用,救命,招待 [计] 显示命令格式的简短概述"
helpful,"adj.有帮助的,有用的,有益的"
hen,"n.母鸡,雌鸟"
herb,"n.药草,香草"
here,"adv.在这里,此时,这时,[宗]在尘世间n.这里"
hero,"n.英雄,男主角,男主人公"
hesitate,"v.犹豫,踌躇,不愿"
hide,"n.兽皮,皮革v.剥...的皮,痛打,隐藏,掩藏,隐瞒,掩饰"
high,"n.高度,高处adj.高的,高原的,高等的,高音的,傲慢的,高尚的,昂贵的,严重的adv.高度地,奢侈地,高价地"
highway,"n.公路,大路"
hill,"n.小山,丘陵,斜坡,山岗"
hire,"n.租金,工钱,租用,雇用vt.雇请,出租vi.受雇"
history,"n.历史,历史学,过去的事(的记载),来历,历史记录"
hit,"n.打击,打,碰撞,讽刺,(演出等)成功vt.打,打击,碰撞,击中,袭击,偶然发现,伤...的感情,找到vi.打,打中,打击,碰撞,偶然碰上"
hobby,n.业余爱好
hold,"n.把握,把持力,柄,控制,监禁,掌握,货舱vt.拿着,保存,支持,占据,持有,拥有vi.支持,保持,有效n.控制,保留"
hole,"n.洞,孔,突破口v.凿洞"
holiday,"n.假日,节日,假期"
holy,"adj.神圣的,圣洁的n.神圣的东西"
home,"n.家,住宅,家乡,本国,产地,避难所adj.家庭的,国内的,有效的adv.在家,回家,深入地,在本国"
homeland,"n.祖国,本国"
hometown,n.故乡
homework,"n.家庭作业,副业"
honest,"adj.诚实的,正直的"
honey,"n.(蜂)蜜,蜂蜜"
honour,"n.尊敬,敬意,荣誉,光荣vt.尊敬,给以荣誉"
hook,"n.钩,吊钩v.钩住,沉迷,上瘾"
hope,"n.希望,信心v.希望,盼望,期待,信赖"
hopeful,"adj.怀有希望的,有希望的"
hopeless,"adj.没有希望的,绝望的,不可救药"
horrible,"adj.可怕的,恐怖的,讨厌的"
horse,"n.马,[总称]骑兵,脚架,马力vi.骑马,作弄人vt.使骑马,系马于"
hospital,n.医院
host,"n.主机,主人,旅馆招待vt.当主人招待"
hostess,"n.女主人,女房东,女老板,女服务员,舞女"
hot,"adj.热的,热情的,辣的,激动的,紧迫的,节奏强的adv.热,热切的,紧迫地"
hotdog,v.卖弄
hotel,"n.旅馆,客栈,<俚>监狱"
hour,"n.小时,钟头,...点钟,课时,(一段)时间"
house,"n.房子,住宅,库房,机构,家庭,家族,议院,剧场vt.给...房子住,收藏,覆盖vi.住,躲藏(up)"
housewife,"n.主妇,家庭主妇,针线盒"
housework,"n.家务,劳动,家务事"
howl,"v.嚎叫,怒吼,嚎啕大哭,喝住,号叫n.嚎叫,怒号,嚎哭"
hug,
huge,"adj.巨大的,极大的,无限的"
human,"n.人,人类adj.人的,人类的,人性的,有同情心的"
humorous,"adj.富幽默感的,滑稽的,诙谐的,想入非非的,异想天开的"
humour,"n.幽默,诙谐"
hunger,"n.饥饿,欲望,渴望v.饥饿"
hungry,"adj.饥饿的,渴望的,荒年的,不毛的"
hunt,"v.打猎,猎取,搜索,搜寻,猎获n.打猎,猎取,搜索,搜寻,狩猎"
hunter,n.猎人
hurricane,"n.飓风,狂风"
hurry,"v.(使)赶紧,(使)匆忙,加速n.匆忙,仓促"
hurt,"v.刺痛,伤害,(使)痛心,(使)伤感情,危害,损害,受伤n.伤痛,伤害"
husband,n.丈夫
hydrogen,n.氢
ice,"n.冰冻食品vt.冰冻,覆以冰vi.结冰 [军] Intenal Combustion Engine,内燃机"
ice-cream,
idea,"n.想法,念头,意见,主意,思想,观念,概念"
identification, /n.身份证
identity,"n.同一性,身份,一致,特性,恒等式"
idiom,"n.成语,方言,土语,习惯用语"
ignore,"vt.不理睬,忽视,[律](因证据不足而)驳回诉讼"
ill,"adj.有病的,坏的,恶意的,生病"
illegal,"adj.违法的,不合规定的"
illness,"n.疾病,生病"
imagine,"vt.想象,设想"
immediately,"adv.立即,马上,直接地"
immigration,"n.外来的移民,移居入境"
import,"n.进口货(常用复数),进口,输入,意思,重要性vt.输入,进口,含...的意思,重要,引入vi.有关系,有重要性"
importance,"n.重要(性),重大,价值,傲慢"
important,"adj.重要的,重大的,有权力的,有地位的"
impossible,"adj.不可能的,不会发生的,难以忍受的"
impress,"vt.印,盖印,留下印象"
impression,"n.印象,感想,盖印,压痕"
improve,"v.改善,改进"
inch,n.英寸(=1/12英尺)
incident,"n.事件,事变adj.附带的,易于发生的"
include,"vt.包括,包含"
income,"n.收入,收益,进款,所得"
increase,"n.增加,增大,增长vt.增加,加大vi.增加,繁殖"
indeed,
independence,"n.独立,自主"
independent,"n.中立派,无党派者adj.独立自主的,不受约束的"
indicate,"vt.指出,显示,象征,预示,需要,简要地说明"
industry,"n.工业,产业,行业,勤奋"
influence,"n.影响,感化,势力,有影响的人(或事),(电磁)感应vt.影响,改变"
inform,"v.(～ of/about) 通知,告诉,获悉,告知"
information,"n.通知,报告,消息,情报,知识,见闻,资料,起诉 信息"
initial,"adj.最初的,词首的,初始的n.词首大写字母"
injure,"vt.损害,伤害v.伤害"
injury,"n.伤害,侮辱"
ink,
inn,"n.(尤指乡村或公路边的) 旅馆,客栈vi.住旅馆"
innocent,"adj.(～ of) 清白的,无罪的,天真的,无知的"
insect,"n.昆虫,卑鄙的人adj..虫的,虫子一样的,对付虫子的"
insert,"vt.插入,嵌入n.插入物"
insist,"v.坚持,强调"
inspect,"vt.检查,视察v.检查"
inspire,"vt.吸(气),鼓舞,感动,激发,启示,使生灵感,产生vi.吸入,赋予灵感"
instant,"adj.立即的,直接的,紧迫的,刻不容缓的,(食品)速溶的,方便的,即时的"
instead,"adv.代替,改为,抵作,更换"
institute,"n.学会,学院,协会vt.创立,开始,制定,开始(调查),提起(诉讼)"
institution,"n.公共机构,协会,制度"
instruct,"vt.教,教导,命令,指示,通知"
instruction,"n.指示,用法说明(书),教育,指导,指令"
instrument,"n.工具,手段,器械,器具,手段"
insurance,"n.保险,保险单,保险业,保险费"
insure,vt.给...保险v.确保
intelligence,"n.智力,聪明,智能"
intend,"vt.想要,打算,意指,意谓"
intention,"n.意图,目的"
interest,"n.兴趣,关心,重要性,影响,利息,[常 pl.] 利益,利害vt.使发生兴趣,引起...的注意"
interesting,"adj.有趣味的,引起好奇(或注意)的"
international,"adj.国际的,世界的n.国际性组织,国际比赛"
Internet,
interpreter,"n.解释程序,解释者,口译人员,翻译员,讲解员,注释器"
interrupt,"vt.打断(正在说话或动作的人),中断,妨碍,插嘴vi.打断(别人的讲话或行动)n.(发给电脑的)中断信号"
interval,"n.间隔,距离,幕间休息n.时间间隔"
interview,"vt.接见,会见n.接见,会见"
introduce,"vt.介绍,传入,引进,提出"
introduction,"n.介绍,传入,初步,导言,绪论,入门"
invent,"vt.发明,创造v.发明"
invention,"n.发明,创造"
invitation,"n.邀请,招待"
invite,"vt.邀请,引起n.邀请"
iron,"n.铁,熨斗,坚强,烙铁,镣铐vt.烫平,熨,用铁装备vi.烫衣服"
irrigation,"n.灌溉,冲洗"
is," prep.是 [域] Iceland ,冰岛 [军] Internal Security,治安"
island,"n.岛,岛屿,岛状物(孤立状态的物),安全岛vt.使成岛状,孤立"
jacket,"n.短上衣,夹克,(锅炉、水管等的)套,书籍的封面套纸,护封,马铃薯皮vt.给...穿夹克,给...装护套"
jam,"n.果酱,拥挤,堵塞,困境vt.挤进,使塞满,混杂,压碎,使堵塞vi.堵塞,轧住,拥挤"
jar,"n.震动,刺耳声,震惊,争吵,罐,广口瓶vi.震惊,冲突,发刺耳声,不一致vt.震动,刺激"
jaw,"n.[解]颚,颌,下巴(用复数),(山谷、海峡等的)狭窄的入口,[机]叉钳,钳夹v.闲谈,教训,唠叨"
jazz,"n.(20世纪产生于美国的一种舞曲性音乐)爵士乐,喧闹adj.爵士乐的,喧吵的,颜色过于艳丽的vi.奏爵士乐,跳爵士舞,游荡vt.奏爵士乐,使活泼"
jeans,"n.斜纹布裤,牛仔裤"
jeep,n.吉普车
jet,"n.喷射,黑玉v.喷射adj.黑玉色的,墨黑的 喷气机"
jewellery,"n.(=jewelry) [总称]珠宝,镶嵌有宝石之饰物"
job,"n.工作,零活,<口>职位,事情,<圣经>约伯,极有耐心的人vi.做零工,打杂,做股票经纪,假公济私vt.代客买卖(股票,货物等),批发,承包,欺骗"
jog,"n.轻推,轻撞,漫步v.轻推,(使)蹒跚行进,(使)慢跑"
join,"vi.参加,结合,加入vt.连接,结合,参加,加入n.连接,结合,接合点 [计] 用子目录名取代驱动器符"
joke,"n.笑话,玩笑v.(和...)开玩笑"
journalist,"n.新闻记者,从事新闻杂志业的人"
journey,"n.旅行,旅程v.旅行"
joy,"n.欢乐,喜悦,快乐,乐事,乐趣v.高兴 Joy 乔伊(女子名)"
judge,
judgement,"n.审判,判决,判断力,意见,看法,评价"
juice,"n.(水果)汁,液"
jump,"n.跳跃,上涨,惊跳vt.跳跃,跃过,突升,使跳跃vi.跳跃,暴涨"
jungle,"n.丛林,生死关头"
junior,"n.年少者,晚辈,下级,(年龄、职位等)较低者,大学三年级学生adj.年少的,下级的,后进的"
just,"adj.正义的,公正的,正确的,应得的,有充分根据的adv.正好,仅仅,刚才,只是,不过"
justice,"n.正义,正当,公平,正确,司法,审判,欣赏"
kangaroo,n.[动]袋鼠
keep,"n.保持,保养,生计,监狱,[史]要塞vt.保持,保存,遵守,经营,看守,拘留,维持,记(日记,帐等)vi.保持,继续不断"
kettle,"n.壶,罐,釜,鼓"
key,"n.钥匙,关键,解答,(打字机等的)键,调子,对译本,(开钟表、发条的)栓,要害vt.调节...的音调,锁上,插上栓,提供线索vi.使用钥匙n.[乐]键,调,基调"
keyboard,n.[计] 键盘
kick,v.踢n.踢
kid,"n.哄骗,取笑,开玩笑,小孩,小山羊v.哄骗,取笑,开玩笑,欺骗"
kill,"v.杀死,毁掉,杀伤"
kilo,
kilogram,"n.[物]千克,公斤"
kilometer,"n.[物]千米,公里"
kind,"n.种类,性质adj.仁慈的,和蔼的,亲切的,友爱的"
kindergarten,"n.幼儿园adj.幼儿园的,初级的,启蒙阶段的"
kindness,"n.仁慈,亲切,好意,善意"
king,"n.国王,君主,(部落的)首领,纸牌中的Kvt.立...为王vi.做国王,统治"
kingdom,"n.王国,[宗]天国,上帝的统治,领域"
kiss,"n.吻,(风,浪等)拂vt.吻,轻拂vi.接吻"
kitchen,"n.厨房,炊具,炊事人员"
kite,"n.风筝,(微风时使用的)高而轻的帆,<俚>[商]空头支票,试探性行动vi.象风筝一样飞,轻快地移动,使用空头支票vt.使上升,骗钱"
knee,"n.膝,膝盖"
knife,"n.刀,餐刀"
knock,"v.敲,敲打,敲击,(使)碰撞n.敲,击,敲打"
know,"v.知道,了解,认识,熟悉,认出,分辨,确信"
knowledge,"n.知识,学问,认识,知道,<古>学科"
lab,"n.实验室,研究室"
large,"adj.大的,巨大的,宽大的,夸大的adv.大大地,夸大地,顺风地n.大"
last,"adj.最后的,临终的,末尾的,最近的,结论性的vi.持续,支持,维持vt.使维持,楦adv.最后,后来n.最后,末尾,临终,鞋楦头"
late,"adj.迟的,晚(期)的,已故的,新近的adv.晚,迟,最近,在晚期"
latter,"adj.后面的,(两者中)后者的,较后的,近来的"
laugh,"vi.笑,讥笑n.笑,笑声"
laughter,"n.笑,笑声"
laundry,"n.洗衣店,要洗的衣服,洗熨"
law,
lawyer,n.律师
lay,"vt.放置,铺设,产(卵)提出,平息,布置vi.下蛋,打赌n.位置,层面,形势,短叙事诗adj.世俗的,外行的 vbl.lie的过去式"
lazy,"adj.懒惰的,懒散的"
lead,"vt.领导,引导,致使vi.领导,(道路等)通向,导致,用水砣测深n.领导,领先,导线,铅,(自船上测海水深度的)铅陲,石墨,铅笔芯"
leader,"n.领导者,社论n.[计]前导字符n.[机]导杆"
leaf,"n.叶,树叶,(书的)一张(两叶),页vi.生叶,翻书页vt.翻...的页"
league,"n.同盟,联盟,盟约,联合会,社团v.组联盟,(使)加盟"
leak,"n.漏洞,漏出,漏出物,泄漏,<俚>撒尿vi.漏,泄漏vt.使渗漏"
learn,"vi.学习,听到,获悉vt.学习,学会,认识到"
least,"adj.最小的,最少的adv.最少,最小"
leather,"n.皮革,皮革制品"
leave,"n.许可,同意,请假,休假vt.离开,动身,剩下,遗忘,委托,遗弃vi.出发,离开,生叶,动身"
lecture,"n.演讲,讲稿,谴责,教训vt.演讲,训诫,说教vi.讲演"
left,"adj.左边的,左倾的,左侧的,左派的,左翼的adv.在左面n.左,左边,左派 vbl.leave的过去式和过去分词"
leg,"n.腿,胫,旅程的一段vi.走,跑"
legal,"adj.法律的,法定的,合法"
lemon,n.柠檬adj.柠檬色的
lemonade,n.柠檬水
lend,"v.借给,贷(款)"
length,"n.长度,长,时间的长短,[语]音长"
lesson,"n.功课,(一节)课,[pl.] 课程,教训"
let,"vt.假设,出租,允许,排放,让...进入(或通过),妨碍vi.出租,(工程等)被承包n.出租屋,障碍"
letter,"n.文字,字母,信函,字面意义,铅字,(pl.)证书,(pl.)文学,学问vt.用字母标明,在...上刻(或题)字vi.写印刷体字母"
level,"n.水平,水平面,水准,标准,级别adj.同高的,平坦的,齐平的,水平的vt.使...水平,夷平,使同等,瞄准,对准vi.变平,拉平"
liberation,"n.释放,解放"
liberty,"n.自由,特权,随意,冒失,冒昧,失礼"
librarian,"n.图书馆员,图书管理员"
library,"n.图书馆,藏书室,库"
license,"n.许可(证),执照vt.许可,特许v.许可"
lid,"n.盖子,<美口>限制,眼睑vt.给...盖盖子"
lie,"vi.躺,平放,展现,展开,位于v.说谎,躺n.谎话,谎言"
life,"n.生命,生活,一生,寿命,生命力,传记"
lift,"n.举起,电梯,起重机,搭车vt.升高,提高,举起,空运vi.升起,(指雾等)消散,耸立"
light,"n.光,日光,发光体,灯adj.轻的,发光的,明亮的,浅的vt.点燃,照亮adv.轻地vi.点着,变亮"
lightning,"n.闪电 (""闪电"") 英国第一种超音速喷气式战斗机,英60年代的主力机种。"
like,"n.爱好,同样的人(或物)adj.相似的,同样的vt.喜欢,希望,愿意vi.喜欢,希望 prep.象,如同adv.可能"
likely,"adj.很可能的,合适的,可靠的,有希望的adv.或许,很可能"
limit,"n.界限,限度,限制vt.限制,限定"
line,"n.绳,索,线路,航线,诗句vt.排成一行,顺...排列,划线于,使有线条,使起皱纹vi.排队"
link,"n.链环,连结物,火把,链接vt.连结,联合,挽vi.连接起来"
lion,"n.狮子,(剽悍的人)社交场合的名流"
lip,"n.嘴唇,唇缘"
liquid,"n.液体,流体,流音adj.液体的,清澈的,透明的,明亮的,流动的,易变的,(财务)易变卖的"
list,"n.目录,名单,列表,序列,数据清单,明细表,条纹,[总称]各种上市证券vt.列出,列于表上,记入名单内,装布条vi.列于表上"
listen,"vi.听,听从v.听,收听"
literary,"adj.文学(上)的,从事写作的,文艺的,精通文学的,书本的"
literature,"n.文学(作品),文艺,著作,文献"
litre,n.(=liter)升(容量单位)
litter,"n.垃圾,(供动物睡眠或防冻用的)干草、树叶,(一)窝,轿,担架vt.乱丢,铺草,弄乱vi.产仔,乱丢垃圾"
little,"n.少许,一会儿,短时间adj.很少的,矮小的,短暂的,琐碎的adv.很少,稍微,完全不"
live,"adj.活的,生动的,精力充沛的,实况转播的,点燃的vi.活着,生活,居住,流在人们记忆中vt.过着,度过,经历adv.以实况地"
