abandon,"vt.放弃,遗弃;n.放任,狂热"
catch,"n.捕捉,捕获物,(窗)钩v.捕获,赶上(车船等),发觉,感染(疾病)vi.抓住,燃着"
category,"n.种类,别,[逻]范畴"
cater,"vi.备办食物,满足(需要),投合"
catholic,n.天主教徒adj.天主教的
cathedral,n.大教堂
casual,"adj.偶然的,不经意的,临时的"
cause,"n.原因,导致某事发生的人或事,动机,理由,根据,目标,理想,事业vt.引起,惹起,使(发生),促成"
caution,"n.小心,谨慎,警告vt.警告"
cautious,"adj.谨慎的,小心的"
cave,"n.洞穴,窑洞vi.凹陷,投降vt.挖洞,使凹陷"
ceiling,"n.天花板,最高限度"
celebrate,"v.庆祝,祝贺,表扬,赞美,举行"
celebration,"n.庆祝,庆典"
cell,"n.单元,细胞,蜂房,(尤指监狱或寺院的)单人房间,电池"
cellar,"n.地窖,地下室,酒窖,藏酒量"
centigrade,"adj.分为百度的,百分度的,摄氏温度的"
centimetre,"n.厘米,公分"
central,"adj.中心的,中央的,重要的,主要的,中枢的,走中间道路的n.<美>电话总机"
centre,"n.中心,中央,中心区v.集中"
center,"n.中心,中央,中心点,中锋adj.中央的,位于正中的vt.集中,使聚集在一点,定中心,居中vi.居中,有中心,被置于中心"
century,"n.世纪,百年,百个,板球中的一百分,百元(钞票)"
cereal,"n.谷类食品,谷类"
ceremony,"n.典礼,仪式,礼节,报幕员"
certain,"adj.确定的,某一个,无疑的,必然的,可靠的 pron.某几个,某些"
certificate,"n.证书,证明书vt.发给证明书,以证书形式授权给..."
chain,"n.链(条),[常 pl.] 镣铐,一连串,一系列vt.用链条拴住"
chairman,"n.主席,会长"
chairwoman,"n.女主席,女议长"
chalk,"n.粉笔,白垩vt.用粉笔写,和以白垩"
challenge,n.挑战vt.向...挑战
challenging,
champion,"n.冠军,拥护者,战士vt.拥护,支持"
champagne,"n.香槟酒,香槟色"
chance,"n.机会,可能性,偶然性,运气v.碰巧,偶然发生,冒...的险adj.偶然的"
change,"n.改变,变化,转变,找回的零钱,找头,辅币vt.改变,变革,改造,兑换"
changeable,adj.可改变的
channel,"n.海峡,水道,沟,路线vt.引导,开导,形成河道 信道,频道"
chant,n.圣歌
chaos,"n.混乱,混沌(宇宙未形成前的情形)"
character,"n.(事物的)特性,性质,特征(的总和),(人的)品质,字符,性格,特征,人物vt.写,刻,印,使具有特征"
characteristic," ally//adv.表示特adj.特有的,表示绦缘"
charge,"n.负荷,电荷,费用,主管,掌管,充电,充气,装料v.装满,控诉,责令,告诫,指示,加罪于,冲锋,收费"
charity,"n.慈善,施舍,慈善团体,"
chapter,n.(书籍)章
chart,"n.海图,图表vt.制图"
chase,"n.追赶,追击vt.追赶,追逐,雕镂"
chat,v.聊天n.聊天
cheap,"adj.便宜的,不值钱的"
cheat,"n.欺骗,骗子v.欺骗,骗取"
check,"n.阻止,制止,控制,阻止物,支票,检讫的记号,饭馆的帐单vt.检查,制止,核对,寄存,托运vi.证明无误,核对无误,逐项相符,[象棋]将军"
cheek,"n.颊,厚颜,类似颊的事物,<俚>臀部"
cheer,"n.愉快,欢呼v.(使)快活,(对)欢呼"
cheerful,"adj.愉快的,高兴的"
cheese,"n.干酪,<俚>头等的人或事物"
chef,n.厨师
chemical,"adj.化学的n.[常pl.] 化学制品,化学药品n.化学药品"
chemist,"n.化学家,药剂师"
chemistry,n.化学
cheque,n.支票
chess,n.国际象棋
chest,"n.胸腔,胸膛,箱,柜"
chew,"vt.咀爵(食物等)v.咀嚼,认真考虑"
chief,"n.首领,领袖,酋长,长官,主要部分,最有价值的部分adj.主要的,首要的,首席的,主任的"
child,"n.孩子,儿女,子孙,(头脑、空想等的)产物,弟子,追随者"
childhood,n.孩童时期
livelihood,"n.生计,谋生"
neighbourhood,n.邻居关系(美作:neighborhood)
chimney,"n.烟囱,灯罩"
chips,
chocolate,"n.巧克力,巧克力色"
choice,"n.选择,抉择,精选品,选择机会,选择权adj.精选的,上等的,挑三拣四的,可选的,宠爱的,爱惜的"
choir,"n.唱诗班,唱诗班的席位"
choke,"v.窒息,哽住,使呼吸困难,阻塞n.窒息,阻气门"
chopstick,
church,"n.教堂,礼拜堂,教会,教派,[宗]礼拜"
cigar,n.雪茄
cigarette,"n.香烟,纸烟"
circle,"n.圆周,圆形物,派系,循环v.围,环绕 盘旋"
circuit,"n.电路,一圈,周游,巡回"
circulate,"v.(使)流通,(使)运行,(使)循环,(使)传播"
circumstance,"n.环境,详情,境况"
circus,"n.马戏团,杂技团,马戏场,杂技场"
citizen,"n.市民,公民"
civil,"adj.全民的,市民的,公民的,国民的,民间的.民事的,根据民法的,文职的,有礼貌的"
civilize,"vt.使开化,使文明,教化"
civilization,"n.文明,文化,文明社会 文明,一个著名游戏的名称"
civilian,"n.平民,公务员,文官adj.民间的,民用的"
clap,"n.拍手声,霹雳声v.鼓掌,轻拍"
clarify,"v.澄清,阐明"
class,"n.班级,阶级,社会等级,种类,(一节)课vt.把...分类(或分等级)"
classmate,n.同班同学
classroom,n.教室
classical,"adj.古典的,正统派的,古典文学的"
classify,"vt.分类,分等"
claw,"n.爪,脚爪v.抓"
clay,"n.粘土,泥土,肉体,人体,似黏土的东西,陶土制的烟斗"
clean,"adj.清洁的,干净的,清白的v.打扫,使干净,清扫"
clear,"adj.清楚的,清晰的,清澈的,光亮的,空旷的,有条理的adv.清楚地,完全地v.扫除,清除,晴,跳过,净得"
clerk,"n.职员,办事员,<美> 店员"
click,v.发出滴答声n.滴答声
climate,"n.气候,风土,思潮"
climax,"n.高潮,顶点"
climb,"v.攀登,爬n.攀登,爬"
clinic,"n.门诊部,临床"
clone,"n.无性系,无性繁殖,克隆v.无性繁殖,复制"
close,"v.关,关闭,结束,停止,使靠近,靠拢,会合,包围n.结束adj.近的,紧密的,精密的,齐根的,封闭的,亲密的,闷气的adv.接近,紧密地"
cloth,"n.布,织物,衣料"
cloud,"n.云,烟云,(pl.)天空,污点vt.以云遮敝,玷污,使黯然vi.乌云密布,阴沉"
cloudy,"adj.多云的,阴天的,阴沉"
club,"n.俱乐部,夜总会,社,棍棒,(高尔夫球等的)球棒,(扑克牌)梅花vt.棍打,协作,联合,把...当棍棒用"
clumsy,adj.笨拙的
coach,"n.四轮大马车,长途汽车,教练v.训练,指导"
coal,n.煤v.加煤
coast,"n.海岸,滑坡v.沿海岸而行"
cocoa,"n.可可粉,可可饮料,可可豆"
coffee,"n.咖啡,咖啡树,咖啡茶,咖啡豆,咖啡色"
coincidence,"n.一致,相合,同时发生或同时存在(尤指偶然)的事"
collar,
colleague,"n.同事,同僚"
collect,"v.收集,聚集,集中,搜集adj.由收件人付款的adv.由收件人付款地"
collection,"n.收藏,征收,搜集品,捐款"
college,"n.(综合大学中的)学院,(独立的)学院,<美>大学,<英>公学,书院,高等专科学院,大学,学会"
comb,"n.梳子,梳,鸡冠,蜂巢vi.梳(发),搜索"
combine,"v.(使)联合,(使)结合n.联合企业,联合收割机n.联合收割机"
come,"vi.来,来临,到达,出现,来(自),出生(于),开始int.嗨! vbl.来,到达,合计为"
comedy,"n.喜剧,喜剧性的事情"
comfortable,adj.舒适的
comfort,"n.安慰,舒适,安慰者vt.安慰,使(痛苦等)缓和"
comfortably,"adv.安乐地,舒适地,充裕地"
uncomfortable,"adj.不舒服的,不安的,不合意的"
comic,"n.滑稽演员adj.滑稽的,喜剧的"
command,"n.命令,掌握,司令部v.命令,指挥,克制,支配,博得,俯临"
comment,"n.注释,评论,意见vi.注释,评论"
commercial,"adj.商业的,贸易的"
commit,"vt.犯(错误),干(坏事),把...交托给,提交,答应负责"
commitment,"n.委托事项,许诺,承担义务"
committee,n.委员会
common,"adj.共同的,公共的,公有的,普通的,庸俗的,伪劣的n.[复][总]平民,公有,普通,共通"
communicate,"v.沟通,通信,(房间、道路、花园等)相通,传达,感染"
communication,"n.传达,信息,交通,通讯"
communism,n.共产主义
communist,"n.共产主义者,共产党员adj.共产主义者的"
companion,"n.同伴,共事者"
company,"n.公司,陪伴,(一)群,(一)队,(一)伙,连,连队"
compare,"v.比较,相比,比喻 n.比较"
compass,"n.罗盘,指南针,[pl.] 圆规v.包围"
compensate,"v.偿还,补偿,付报酬"
compete,"vi.比赛,竞争"
competition,"n.竞争,竞赛"
competitor,n.竞争者
competence,n.能力
complain,"v.抱怨,悲叹,控诉"
complaint,"n.诉苦,抱怨,牢骚,委屈,疾病"
complete,"adj.全部的,完全的,完成的vt.完成,使完善"
complex,"adj.复杂的,合成的,综合的n.联合体"
complicated,"adj.复杂的,难解的"
compliment,"n.称赞,恭维,致意,问候,道贺vt.称赞,褒扬,恭维"
component,"n.成分adj.组成的,构成的"
compose,"v.组成,写作,排字,(使)安定,调解"
composition,"n.写作,作文,成分,合成物"
comprehension,"n.理解,包含"
comprehensive,"adj.全面的,广泛的,能充分理解的,包容的"
compress,"vt.压缩,摘要叙述n.(外科)敷布"
compromise,"n.妥协,折衷v.妥协,折衷,危及...的安全"
compulsory,"adj.必需做的,必修的,被强迫的,被强制的,义务的"
computer,"n.计算机,电脑"
comrade,"n.朋友,同志,伙伴"
con,"vt.记诵,精读adv.反对地,反面n.反对票,反对论,[医]肺病;console,控制台"
conceited,"adj.自以为是的,逞能的,狂想的"
concentrate,"v.集中,浓缩"
concept,"n.观念,概念"
concern,"vt.涉及,关系到n.(利害)关系,关心,关注,关注,所关心的是"
concerning, prep.关于
concert,"n.音乐会,一致"
conclude,"v.结束,终止,决定,作出结论vt.推断,断定,缔结,议定"
conclusion,"n.结束,缔结,结论"
concrete,"adj.具体的,有形的n.混凝土v.用混凝土修筑,浇混凝土,凝结"
condemn,"vt.判刑,处刑,声讨,谴责"
condition,"n.条件,情形,环境,社会地位vt.以...为条件,使达到要求的情况"
conditional,"adj.有条件的,引起条件反应的"
unconditional,"adj.无条件的,绝对的,无限制的"
conduct,"n.行为,操行v.引导,管理,为人,传导"
conductor,"n.领导者,经理,指挥管弦乐队、合唱队的,(市内有轨电车或公共汽车)售票员,<美>列车长"
conference,"n.会议,讨论会,协商会"
confident,"adj.自信的,确信的"
confidence,n.信心
confidential,"adj.秘密的,机密的"
confirm,"vt.确定,批准,使巩固,使有效v.确认,(基督教中)给...行按手礼"
conflict,"n.斗争,冲突vi.抵触,冲突"
Confucius,
confuse,"vt.搞乱,使糊涂"
congratulate,"vt.祝贺,庆贺,恭喜"
congratulation,"n.祝词,贺辞"
connect,"v.连接,联合,关连"
connection,"n.连接,关系,接线,线路,亲戚"
conscience,"n.良心,道德心"
consensus,"n.一致同意,多数人的意见,舆论"
consequence,"n.结果,[逻]推理,推论,因果关系,重要的地位"
conservation,"n.保存,保持,守恒"
conservative,"adj.保守的,守旧的n.保守派"
consider,"vt.考虑,照顾,认为"
consideration,"n.体谅,考虑,需要考虑的事项,报酬"
considerate,adj.考虑周到的
consist,"vi.由...组成,在于,一致"
consistent,"adj.一致的,调和的,坚固的,[数、统]相容的"
constant,"n.[数、物]常数,恒量adj.不变的,持续的,坚决的"
constitution,"n.宪法,构造,体质,体格,国体,章程,惯例"
construct,"vt.建造,构造,创立"
consult,"v.商量,商议,请教,参考,考虑"
consultant,"n.顾问,商议者,咨询者"
consume,"vt.消耗,消费,消灭,大吃大喝,吸引vi.消灭,毁灭"
consume,"vt.消耗,消费,消灭,大吃大喝,吸引vi.消灭,毁灭"
consumption,"n.消费,消费量,肺病"
assume,"vt.假定,设想,采取,呈现"
assumption,"n.假定,设想,担任,承当,假装,作态,圣母升天"
contain,"vt.包含,容纳,容忍vi.自制v.[军]牵制(敌军)v.[数]可被...除尽"
container,"n.容器(箱,盆,罐,壶,桶,坛子),集装箱"
contemporary,"n.同时代的人adj.当代的,同时代的"
content,"n.内容,容量,目录,满足adj.满足的,满意的,愿意vt.使满足"
continent,"n.大陆,陆地"
continue,"v.继续,连续,延伸"
continuous,"adj.连续的,持续的"
continual,"adj.连续的,频繁的,持续不断的"
contradict,"vt.同...矛盾,同...抵触"
contradiction,"n.反驳,矛盾"
contradictory,"adj.反驳的,反对的,抗辩的n.矛盾因素,对立物"
contrary,"adj.相反的,逆的,<口语>执拗n.反面adv.相反地"
contribute,"v.捐助,捐献,贡献,投稿"
control,"n.控制,支配,管理,调节,抑制,控制器,调节装置vt.控制,支配,管理(物价等),操纵,抑制"
controversial,"adj.争论的,争议的"
convenience,"n.便利,方便,有益,有用的,方便的用具、机械、安排等"
convenient,"adj.便利的,方便的"
conventional,"adj.惯例的,常规的,习俗的,传统的"
conversation,"n.会话,交谈"
convey,"vt.搬运,传达,转让"
convince,"vt.使确信,使信服"
cook,"n.厨师v.烹调,煮,伪造"
cooker,"n.炊具,蒸(煮)机,(非生吃的)为烹食所种水果"
cop,"n.警官,巡警,[纺]管纱vt.抓住"
coral,"n.珊瑚,珊瑚虫"
cordless,n.不用电线的
corner,"n.角落,(街道)拐角处,(遥远的)地区,偏僻处,困境,绝路vt.迫至一隅,垄断,使陷入绝境,把...难住vi.相交成角,囤积(in)"
corporation,"n.[律]社团,法人,公司,企业,<美>有限公司,(市,镇的)自治机关,<口>大肚皮"
correct,"adj.正确的,恰当的,端正的vt.改正,纠正,告诫,惩戒"
correction,"n.改正,修正"
correspond,"vi.符合,协调,通信,相当,相应"
correspondence," /n.函授 principle//n.对 school//n.函授/n.相应,通信,信件/纬"
corrupt,"adj.腐败的,贪污的,被破坏的,混浊的,(语法)误用的vt.使腐烂,腐蚀,使恶化vi.腐烂,堕落"
corruption,"n.腐败,贪污,堕落"
cost,"n.成本,价钱,代价vt.价值为,(使)花费(金钱,时间,劳力等),使失去(生命,健康等),令人付出vi.花费"
costume,"n.装束,服装"
cosy,"adj.舒适的,安逸的"
cottage,"n.村舍,小别墅"
cotton,"n.棉花,棉线"
cough,n.咳嗽v.咳嗽
count,"v.数,计算,计算在内,认为,有价值n.计数,计算,注意,伯爵"
counter,"n.计算器,计数器,计算者,柜台,筹码adv.prep.相反地"
country,"n.国家,国土,[总称]国民,乡村,故乡adj.乡下的,乡村的,[方]祖国的,故乡的"
countryside,"n.乡下地方,乡下居民"
couple,"n.(一)对,(一)双,夫妇vt.连合,连接,结合vi.结合,结婚"
courage,"n.勇气,精神"
discourage,"vt.使气馁,阻碍"
course,"n.过程,经过,进程,方针,路线,跑道,课程,一道菜v.追猎,急行,运行,流动 学业"
court,"n.法院,庭院,朝廷,宫庭,球场,奉承,求爱,殷勤vt.向...献殷勤,追求,设法获得(他人的支持等),博得(喝彩),招致(失败、危险等)vi.求爱"
courtyard,"n.庭院,院子"
cousin,"n.堂兄弟姊妹,表兄弟姊妹"
cover,"n.盖子,封面,藉口vt.覆盖,铺,掩饰,保护,掩护,包括,包含,适用vi.覆盖,涂,代替"
cow,"n.母牛,大型母兽vt.威吓"
bull,"n.[动]公牛,粗壮如牛的人"
cattle,"n.牛,家养牲畜"
cowboy,"n.<美>牛仔,牧童,美国西部牧人"
crash,"n.碰撞,坠落,坠毁,撞击声,爆裂声v.碰撞,坠落,坠毁,(指商业公司,政府等)破产,垮台"
crayon,"n.有色粉笔,蜡笔,粉笔画"
crazy,"adj.疯狂的,狂热的,(指建筑等)不安全的"
cream,"n.乳酪,奶油,(护肤)面霜"
ice-cream,
create,"vt.创造,创作,引起,造成"
creative,adj.创造性的
creature,"n.人,动物,傀儡,创造物"
credit,"n.信任,信用,声望,荣誉,[财务]贷方,银行存款vt.相信,信任,把...归给"
credible,"adj.可信的,可靠的"
incredible,adj.<口>难以置信的
crime,"n.犯罪,犯罪行为,罪行,罪恶"
criminal,"n.罪犯,犯罪者adj.犯罪的,犯法的,罪恶的"
crispy,"adj.易碎的,精神爽快的"
crew,"n.全体人员,(工作)队 vbl.crow的过去式"
crop,"n.农作物,产量,平头,短发vt.收割,修剪,种植vi.收获"
cross,"n.十字,交叉,十字架,十字形物adj.交叉的,相反的,乖戾的v.使交叉,横过,勾划,错过,反对,杂交"
crossing,"v.横越n.横越,交叉口"
crossroads,
crowd,"n.人群,群众,一堆(东西),一伙v.群集,拥挤,挤满"
crowded,"adj.拥挤的,塞满的"
cruel,"adj.残酷的,悲惨的,使痛苦的"
cry,"vi.哭,流泪v.叫,喊n.哭泣,哭声,叫喊,喊声"
cube,"n.立方体,立方"
cuisine,"n.厨房烹调法,烹饪,烹调风格"
culture,"n.文化,文明"
cup,"n.杯子,酒杯,奖杯vt.使成杯状,为...拔火罐"
cupboard,"n.食橱,碗碟橱"
cure,"v.治愈,治疗n.治愈,痊愈"
curious,"adj.好奇的,求知的,古怪的,爱挑剔的"
curiosity,n.好奇心
current,"adj.当前的,通用的,流通的,现在的,草写的,最近的n.涌流,趋势,电流,水流,气流"
currency,n.流通
curriculum,n.课程
curtain,"n.窗帘,门帘v.装上门帘"
cushion,"n.垫子,软垫,衬垫v.加衬垫"
custom,"n.习惯,风俗,<动词单用>海关,(封建制度下)定期服劳役,缴纳租税,自定义,<偶用作>关税v.定制,承接定做活的"
customs,"n.进口税,海关"
customer,n.消费者
cut,"v.切(割、削),(直线等)相交,剪,截,刺穿,刺痛,删节,开辟n.(刀、剑、鞭等的)切削,削减,删节,伤口,切口"
cyclist,n.骑脚踏车的人
daily,"adj.每日的,日常的adv.每日,日常地,天天n.日报,<美口>朝来夜去的女佣"
dam,"n.水坝,障碍v.控制,筑坝"
damage,"n.损害,伤害v.招致损害n.[律] (用复数)赔偿金"
damp,"n.湿气adj.潮湿的vt.使潮湿,阻尼,使衰减,使沮丧,控制,抑止"
dance,"n.跳舞,舞蹈,舞会,舞曲,舞蹈艺术v.跳舞,舞蹈,(旗等)飘扬"
danger,"n.危险,危险物,威胁"
dangerous,adj.危险的
dare,"n.挑战vi.敢,胆敢vt.敢冒,不惧"
dark,"n.黑暗,夜,黄昏,暗色,无知,模糊adj.黑暗的,暗的,(头发、皮肤等)黑色的,隐秘的,无知的,隐晦的,模糊的"
darkness,"n.黑暗,漆黑"
dash,"n.少量(搀加物),冲撞,破折号,锐气,精力,干劲vi.猛掷,冲撞vt.泼溅,使猛撞,搀和,使破灭,使沮丧,匆忙完成"
data,"n.datum的复数,[计] 资料,数据"
database,"n.[计] 数据库,资料库"
date,"n.日期,日子,(历史上某一)年代,时期,约会,枣椰子vt.约会,定日期vi.注明...的日期,过时 [计] 显示或设置系统日期"
dawn,"n.黎明,拂晓,破晓vi.破晓,开始现生,变得(为人所)明白v.破晓 Dawn 道恩(女子名)"
dead,"adj.死的,无感觉的,呆板的,不流动的,(语言、习惯)废弃了的,熄灭的n.死者adv.完全地,绝对的,突然的"
deadline,n.最终期限
deaf,adj.聋的
blind,"adj.瞎的,盲目的vt.使失明,缺乏眼光或判断力"
deaf,adj.聋的
dumb,"adj.哑的,无说话能力的,不说话的,无声音的"
lame,"adj.跛足的,僵痛的,不完全的,金属薄片,不知内情的人,(辩解、论据等)无说服力的vi.变跛,瘸行vt.使成残废"
deal,"n.交易,(政治上的)密约,待遇,份量,<口>买卖vi.处理,应付,做生意vt.分配,分给(out),发牌,给予"
death,"n.死,死亡,致死的原因,毁灭,屠杀"
debate,"v.争论,辩论n.争论,辩论"
